Many corals secrete what to form a coral reef?\nOptions:\n- (A) Chlorophyll\n- (B) salt and water.\n- (C) The area was once underwater\n- (D) Chemical energy\n- (E) aqueous solution\n- (F) Organic compounds\n- (G) gastropod shells\n- (H) hard outer covering	(H)	Many corals secrete an exoskeleton that builds up to become a coral reef. An insect has a hard outer covering called an exoskeleton. Many corals secrete a hard outer covering that builds up to become a coral reef.
What is the primary item inside a virus?\nOptions:\n- (A) Chemical energy\n- (B) particles\n- (C) genetic material\n- (D) cytoplasm\n- (E) electromagnetic energy\n- (F) bioaerosols\n- (G) food and shelter\n- (H) bacteria	(C)	Viruses contain DNA but not much else. DNA DNA DNA is a person's genetic fingerprint. Viruses contain genetic material and not much else.
What do viruses contain the most of?\nOptions:\n- (A) Chemical energy\n- (B) layers of fat\n- (C) ribonucleic acid\n- (D) cytoplasm\n- (E) germs\n- (F) harmful substances\n- (G) deadly and devastating\n- (H) deoxyribonucleic acid	(H)	Viruses contain DNA but not much else. DNA DNA is deoxyribonucleic acid. Viruses contain deoxyribonucleic acid, but not much else.
What contains an abundance of deoxyribonucleic acid and not much else?\nOptions:\n- (A) Conifers\n- (B) PDAs\n- (C) pollen\n- (D) anemia\n- (E) bacteria\n- (F) proteins\n- (G) diseases\n- (H) viruses	(H)	Viruses contain DNA but not much else. DNA is short for Deoxyribonucleic Acid. Viruses contain deoxyribonucleic acid but not much else.
What contains deoxyribonucleic acid but not much else.\nOptions:\n- (A) minerals\n- (B) bacteria\n- (C) loose soil\n- (D) pollen\n- (E) viruses\n- (F) anemia\n- (G) PDAs\n- (H) vertebrates	(E)	Viruses contain DNA but not much else. DNA is an abbreviation for deoxyribonucleic acid. Viruses contain deoxyribonucleic acid but not much else.
What is a main component of a virus?\nOptions:\n- (A) Something that causes allergies\n- (B) Leptospirosis\n- (C) Localized damage\n- (D) heat produced\n- (E) deoxyribonucleic acid\n- (F) Chemical energy\n- (G) direct damage to the lungs\n- (H) It helps them survive	(E)	Viruses contain DNA but not much else. DNA DNA is deoxyribonucleic acid. Viruses contain deosyribonucleic acid, but not much else.
What do viruses contain?\nOptions:\n- (A) electromagnetic energy\n- (B) light energy\n- (C) resistance\n- (D) contamination\n- (E) Deoxyribonucleicacid\n- (F) Chemical energy\n- (G) harmful substances\n- (H) Leptospirosis	(E)	Viruses contain DNA but not much else. DNA stands for Deoxyribonucleicacid. Viruses contain Deoxyribonucleicacid but not much else.
What does pollen consist of tiny grains of?\nOptions:\n- (A) it helps plants in growing\n- (B) the female sexual organs\n- (C) Something with exactly eight protons\n- (D) seeds\n- (E) Microscopic organisms\n- (F) the male sex cells of plants\n- (G) bees\n- (H) sub-units of species	(F)	Pollen consists of tiny grains that are the male gametes of plants. Animals that reproduce sexually produce sex cells, or gametes. Pollen consists of tiny grains that are the male sex cells of plants.
Pollen consists of tiny grains that are the _ of plants.\nOptions:\n- (A) Mitosis\n- (B) made\n- (C) small\n- (D) sperm\n- (E) seeds\n- (F) honey\n- (G) flowers\n- (H) edible	(D)	Pollen consists of tiny grains that are the male gametes of plants. Male gametes are called sperm. Pollen consists of tiny grains that are the sperm. of plants.
What kind of plants produce pollen?\nOptions:\n- (A) white\n- (B) insects\n- (C) seeds\n- (D) haploid\n- (E) bees\n- (F) swea\n- (G) grass\n- (H) Conifers	(D)	Pollen consists of tiny grains that are the male gametes of plants. Haploid plants produce gametes. Pollen comes from haploid plants.
The two-chambered heart of some backboned aquatic animals is part of their:\nOptions:\n- (A) aerobic capacity\n- (B) three-chambered heart\n- (C) biological diversity\n- (D) it keeps an organism warm\n- (E) the body's largest organ\n- (F) circulatory system\n- (G) salmon\n- (H) swimming system	(F)	Fish have a circulatory system with a two-chambered heart. Fish are backboned aquatic animals. Some backboned aquatic animals have a circulatory system with a two-chambered heart.
What has a circulatory system with a two-chambered heart?\nOptions:\n- (A) sharks\n- (B) insects\n- (C) salmon\n- (D) animals\n- (E) barnacles\n- (F) mammals\n- (G) tortoises\n- (H) alpacas	(C)	Fish have a circulatory system with a two-chambered heart. Fish include bass and salmon. Salmon have a circulatory system with a two-chambered heart.
What has circulatory system with a two-chambered heart?\nOptions:\n- (A) sharks\n- (B) trout\n- (C) pan\n- (D) toads\n- (E) Birds\n- (F) animals\n- (G) mammals\n- (H) Man	(B)	Fish have a circulatory system with a two-chambered heart. Fish species include salmon and trout. Salmon and trout have a circulatory system with a two-chambered heart.
Which is the most likely cause of throat tumors?\nOptions:\n- (A) cigars\n- (B) Allergies\n- (C) viruses\n- (D) Pesticides\n- (E) rocks\n- (F) doctors\n- (G) the skin\n- (H) water	(C)	Some viruses can cause cancer. Lung cancer is a formation of tumors in the lung. Some viruses result in the formation of malignant tumors.
Some viruses can what?\nOptions:\n- (A) fret\n- (B) harm\n- (C) damage\n- (D) grow\n- (E) expand\n- (F) discover\n- (G) visit\n- (H) kill	(H)	Some viruses can cause cancer. Skin cancer can kill. Some viruses can kill.
What can hpv cause?\nOptions:\n- (A) a hazard\n- (B) harm\n- (C) cancer\n- (D) sweating\n- (E) heightened abilities\n- (F) anemia\n- (G) good health\n- (H) comfort	(C)	Some viruses can cause cancer. Human papillomavirus, or HPV, is the name of a group of viruses. HPV can cause cancer.
